module_id,module_code,module_title,group_code,group_title,measure_id,measure_code,measure_title,responsible,lifecycle_stage,security_component,submeasure_code,submeasure_letter,submeasure_body,assignees,security_codes
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.3,3.3 Standardmeetmed,d614d54e31d723a03373223b543ba5c7,SYS.2.1.M43,SYS.2.1.M43 Tööjaama turvaseadete keskne haldus,IT-juht,Käitamine,,SYS.2.1.M43.b,b,Lokaalsed turvaseaded on konfigureeritud lähtudes tööjaamas talletatud andmete kaitsetarbest.,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.3,3.3 Standardmeetmed,d614d54e31d723a03373223b543ba5c7,SYS.2.1.M43,SYS.2.1.M43 Tööjaama turvaseadete keskne haldus,IT-juht,Käitamine,,SYS.2.1.M43.c,c,Tööjaama turvaseaded on vastavuses üldise turvapoliitika ja teiste organisatsioonis rakendavate turvanõuetega. Lahknevused turvapoliitikast on põhjendatud ja dokumenteeritud.,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.3,3.3 Standardmeetmed,d614d54e31d723a03373223b543ba5c7,SYS.2.1.M43,SYS.2.1.M43 Tööjaama turvaseadete keskne haldus,IT-juht,Käitamine,,SYS.2.1.M43.e,e,Tööjaamade turvaseadeid hallatakse keskselt.,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.3,3.3 Standardmeetmed,342c232b8d57464ae4ec8ac091c40df6,SYS.2.1.M48,SYS.2.1.M48 Tööjaama kaugühenduste piiramine,IT-juht,Käitamine,,SYS.2.1.M48.a,a,Tööjaama automaatne ühendumine heakskiitmata organisatsiooniväliste pilvteenustega on keelatud.,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.3,3.3 Standardmeetmed,342c232b8d57464ae4ec8ac091c40df6,SYS.2.1.M48,SYS.2.1.M48 Tööjaama kaugühenduste piiramine,IT-juht,Käitamine,,SYS.2.1.M48.b,b,"Kaughooldusteenuseid rakendatakse tööjaamas ainult põhjendatud erandina, kooskõlastatuna infoturbejuhiga.",IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,50adedd6599bb2d32052d3ad45c39567,SYS.2.1.M24,SYS.2.1.M24 Välisliideste ja väliste andmekandjate kasutamise piiramine,IT-juht,Käitamine,C,SYS.2.1.M24.b,b,"Kasutatakse ainult tööjaamu, millel CD/DVD kirjutaja, mälukaardiluger ja välisliidesed puuduvad või on piiratud võimalustega.",IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,50adedd6599bb2d32052d3ad45c39567,SYS.2.1.M24,SYS.2.1.M24 Välisliideste ja väliste andmekandjate kasutamise piiramine,IT-juht,Käitamine,C,SYS.2.1.M24.e,e,Kolmandatele isikutele juurdepääsetavate tööjaamade (nt klienditeeninduse tööjaamad) välisliidestesse on volitamata seadmete ja andmekandjate ühendamine füüsiliselt tõkestatud.,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,6486ea91e6481ba7956b7a9262efa1a4,SYS.2.1.M29,SYS.2.1.M29 Keskne tööjaamade seire,IT-juht,Käitamine,,SYS.2.1.M29.a,a,Tööjaama logid talletatakse kesksesse logiserverisse. Tööjaamad on lülitatud kesksesse seiresüsteemi.,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,6486ea91e6481ba7956b7a9262efa1a4,SYS.2.1.M29,SYS.2.1.M29 Keskne tööjaamade seire,IT-juht,Käitamine,,SYS.2.1.M29.c,c,Klientarvuti tõrkest ja määratud piirnäitajate ületamisest teavitatakse automaatselt tööjaamade haldureid.,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,6486ea91e6481ba7956b7a9262efa1a4,SYS.2.1.M29,SYS.2.1.M29 Keskne tööjaamade seire,IT-juht,Käitamine,,SYS.2.1.M29.d,d,Salvestusruumi peatse täitumise eest hoiatavad mehhanismid on aktiveeritud.,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,7a6d196fc031c1632c2b75b1fb82d08e,SYS.2.1.M31,SYS.2.1.M31 Tööjaama võrguliikluse piiramine,IT-juht,Käitamine,C; I; A,SYS.2.1.M31.a,a,"Tööjaamades on aktiveeritud lokaalne tulemüür, mis keelab siseneva võrguliikluse.",IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,7a6d196fc031c1632c2b75b1fb82d08e,SYS.2.1.M31,SYS.2.1.M31 Tööjaama võrguliikluse piiramine,IT-juht,Käitamine,C; I; A,SYS.2.1.M31.b,b,Tööjaama väljaminev võrguliiklus on piiratud valge nimekirja (ingl whitelisting ) alusel.,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,7a6d196fc031c1632c2b75b1fb82d08e,SYS.2.1.M31,SYS.2.1.M31 Tööjaama võrguliikluse piiramine,IT-juht,Käitamine,C; I; A,SYS.2.1.M31.c,c,Pärast lokaalse tulemüüri aktiveerimist või reeglimuudatuste tegemist kontrollitakse vajalike teenuste ja portide olekut.,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,e7793d70ab027ae31c0c6ef3782d9146,SYS.2.1.M32,SYS.2.1.M32 Lisameetmed rünnete tõrjeks,IT-juht,Käitamine,C; I; A,SYS.2.1.M32.a,a,"Kui kasutatavas operatsioonisüsteemis puudub piisav turvafunktsionaalsus, kasutatakse täiendavaid turvatooteid vähemalt järgneva funktsionaalsuse tugevdamiseks:
halduri ja kasutaja rollide lahutamine;
õiguste haldus;
autentimine;
logimine ja seire.",IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,e7793d70ab027ae31c0c6ef3782d9146,SYS.2.1.M32,SYS.2.1.M32 Lisameetmed rünnete tõrjeks,IT-juht,Käitamine,C; I; A,SYS.2.1.M32.b,b,"Kui tehnilised meetmed pole piisavad, rakendatakse täiendavaid korralduslikke meetmeid (nt automaatse ekraaniluku puudumisel on kasutaja kohustatud seda aktiveerima käsitsi).",IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,e7793d70ab027ae31c0c6ef3782d9146,SYS.2.1.M32,SYS.2.1.M32 Lisameetmed rünnete tõrjeks,IT-juht,Käitamine,C; I; A,SYS.2.1.M32.c,c,Keerukate ja tundmatute tööjaamarünnete tuvastamiseks ja käitumispõhiseks analüüsiks kasutatakse Endpoint Detection and Response (EDR) ja Extended Detection and Response (XDR) lahendusi.,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,fcde08efc1af9543f2b5c457fbbba908,SYS.2.1.M33,SYS.2.1.M33 Rakenduste käitamise tõkestamine,IT-juht,Käitamine,C; I,SYS.2.1.M33.a,a,Tööjaamas on võimalik käitada ainult lubatud rakendusi ja skripte.,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,fcde08efc1af9543f2b5c457fbbba908,SYS.2.1.M33,SYS.2.1.M33 Rakenduste käitamise tõkestamine,IT-juht,Käitamine,C; I,SYS.2.1.M33.b,b,"Lubatud rakenduste nimekiri põhineb sertifikaatide kontrollil, räside (ingl hash ) võrdlemisel ja/või lubatud kataloogiteedel.",IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,acc1461f1f32507ffc7e44161d9047cb,SYS.2.1.M34,SYS.2.1.M34 Turvakriitiliste rakenduste kapseldamine,IT-juht,Käitamine,C,SYS.2.1.M34.a,a,Rakenduste turvakriitilised andmed (nt autentimis- ja sertifikaadiandmed) on teiste rakenduste ja operatsioonisüsteemi komponentide juurdepääsu eest kapseldatud (ingl encapsulation ) või isoleeritud omaette täitmiskeskkonda (ingl execution environment ).,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,acc1461f1f32507ffc7e44161d9047cb,SYS.2.1.M34,SYS.2.1.M34 Turvakriitiliste rakenduste kapseldamine,IT-juht,Käitamine,C,SYS.2.1.M34.b,b,"Rakendusi, mis töötlevad ebaturvalistest allikatest pärit andmeid (nt veebibrauserid), käitatakse operatsioonisüsteemist lahutatud täitmiskeskkonnas.",IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,1945548f4758019466617a2d181dc5a4,SYS.2.1.M35,SYS.2.1.M35 Juursertifikaatide aktiivne haldus,IT-juht,Käitamine,C; I,SYS.2.1.M35.a,a,Tööjaama ettevalmistamisel dokumenteeritakse tööjaama tööks vajalikud juursertifikaadid.,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,1945548f4758019466617a2d181dc5a4,SYS.2.1.M35,SYS.2.1.M35 Juursertifikaatide aktiivne haldus,IT-juht,Käitamine,C; I,SYS.2.1.M35.b,b,"Kontrollitakse regulaarselt, ega tööjaama pole lisandunud muid juursertifikaate ning otsustatakse, kas kasutatavad juursertifikaadid vastavad endiselt organisatsiooni nõuetele.",IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,1945548f4758019466617a2d181dc5a4,SYS.2.1.M35,SYS.2.1.M35 Juursertifikaatide aktiivne haldus,IT-juht,Käitamine,C; I,SYS.2.1.M35.c,c,"Juursertifikaatide kontrollimisel arvestatakse kõikide sertifikaadihoidlatega (nt UEFI sertifikaadihoidla, veebibrauserite sertifikaadihoidlad).",IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,6d3b94e0b0dd2289ce069746cf80cedd,SYS.2.1.M36,SYS.2.1.M36 Funktsiooni SecureBoot ja TPM turvaline rakendamine,IT-juht,Käitamine,C; I,SYS.2.1.M36.a,a,"UEFI-t kasutavates süsteemides on eellaadur (ingl boot loader) , tuum (ingl kernel ) ja kõik vajalikud püsivarakomponendid signeeritud turvalise võtmega.",IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,6d3b94e0b0dd2289ce069746cf80cedd,SYS.2.1.M36,SYS.2.1.M36 Funktsiooni SecureBoot ja TPM turvaline rakendamine,IT-juht,Käitamine,C; I,SYS.2.1.M36.b,b,Tarbetud võtmed on eemaldatud.,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,6d3b94e0b0dd2289ce069746cf80cedd,SYS.2.1.M36,SYS.2.1.M36 Funktsiooni SecureBoot ja TPM turvaline rakendamine,IT-juht,Käitamine,C; I,SYS.2.1.M36.c,c,"Kui moodulit TPM ( ingl Trusted Platform Module , TPM) ei kasutata, on see desaktiveeritud.",IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,6afdd3b30c2dca0a214e33f403788ba1,SYS.2.1.M47,SYS.2.1.M47 Tööjaama veebilehitseja isoleerimine,IT-juht,Käitamine,C; I,SYS.2.1.M47.a,a,Tööjaama veebilehitsejat kasutatakse ainult isoleeritud keskkonnas (nt ingl ReCoBS- Remote-Controlled Browser System või virtualiseeritud konteiner).,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,6afdd3b30c2dca0a214e33f403788ba1,SYS.2.1.M47,SYS.2.1.M47 Tööjaama veebilehitseja isoleerimine,IT-juht,Käitamine,C; I,SYS.2.1.M47.b,b,Isoleeritud veebilehitseja ei tohi lubada andmete kandumist kasutaja tööjaama.,IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,6afdd3b30c2dca0a214e33f403788ba1,SYS.2.1.M47,SYS.2.1.M47 Tööjaama veebilehitseja isoleerimine,IT-juht,Käitamine,C; I,SYS.2.1.M47.c,c,"Isoleeritud veebilehitseja kasutus ja võimalikud turvaintsidendid peavad olema logitavad ning integreeritavad organisatsiooni monitooringu- ja intsidendihalduse protsessiga (SIEM, SOC).",IT-juht,
a07283e528ca77217f855201c20bcafa,SYS.2.1,SYS.2.1: Tööjaam üldiselt,3.4,3.4 Kõrgmeetmed,6afdd3b30c2dca0a214e33f403788ba1,SYS.2.1.M47,SYS.2.1.M47 Tööjaama veebilehitseja isoleerimine,IT-juht,Käitamine,C; I,SYS.2.1.M47.d,d,"Isoleeritud keskkond peab täielikult eraldama veebisisu (HTML, JavaScript, WebAssembly) täitmise tööjaamast.",IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,3fc83832517d6a8d9c6f60136d536d3d,SYS.1.2.M1,SYS.1.2.M1 Windows serveri kasutuselevõtu kavandamine,IT-juht,Kavandamine,,SYS.1.2.M1.a,a,Kasutusele võetav Windows Serveri väljalase on valitud serveri rakendamise otstarbe alusel.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,3fc83832517d6a8d9c6f60136d536d3d,SYS.1.2.M1,SYS.1.2.M1 Windows serveri kasutuselevõtu kavandamine,IT-juht,Kavandamine,,SYS.1.2.M1.b,b,"On määratletud, kuidas server integreeritakse Active Directory Domain Service'iga.",IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,3fc83832517d6a8d9c6f60136d536d3d,SYS.1.2.M1,SYS.1.2.M1 Windows serveri kasutuselevõtu kavandamine,IT-juht,Kavandamine,,SYS.1.2.M1.c,c,"Iga operatsioonisüsteemiga integreeritud pilvteenuse puhul on otsustatud, kas see blokeeritakse enne kasutuselevõttu või kuidas toimub pilvteenuse kasutuselevõtuks seadistamine.",IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,3fc83832517d6a8d9c6f60136d536d3d,SYS.1.2.M1,SYS.1.2.M1 Windows serveri kasutuselevõtu kavandamine,IT-juht,Kavandamine,,SYS.1.2.M1.d,d,Microsofti kontode lisamine Windows Serverisse on vaikimisi blokeeritud; erandid on dokumenteeritud.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,3fc83832517d6a8d9c6f60136d536d3d,SYS.1.2.M1,SYS.1.2.M1 Windows serveri kasutuselevõtu kavandamine,IT-juht,Kavandamine,,SYS.1.2.M1.e,e,Iga server täidab üldjuhul ainult üht funktsiooni või serverirolli.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,3fc83832517d6a8d9c6f60136d536d3d,SYS.1.2.M1,SYS.1.2.M1 Windows serveri kasutuselevõtu kavandamine,IT-juht,Kavandamine,,SYS.1.2.M1.f,f,Enne käidukeskkonda lisamist on server tugevdatud süsteemispetsiifilisi turvaparameetrite seadistusmalle kasutades.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,7ccc01b7cf5262f8daf76a771f0fe70d,SYS.1.2.M2,SYS.1.2.M2 Windows serveri turvaline paigaldus,IT-juht,Käitamine,,SYS.1.2.M2.a,a,Installitakse ainult vajalikud funktsionaalsused ja täiendid.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,7ccc01b7cf5262f8daf76a771f0fe70d,SYS.1.2.M2,SYS.1.2.M2 Windows serveri turvaline paigaldus,IT-juht,Käitamine,,SYS.1.2.M2.b,b,Erinevused minimaalpaigaldusest tuleb dokumenteerida serveri dokumentatsioonis (serveri passis).,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,7ccc01b7cf5262f8daf76a771f0fe70d,SYS.1.2.M2,SYS.1.2.M2 Windows serveri turvaline paigaldus,IT-juht,Käitamine,,SYS.1.2.M2.c,c,Ajakohased turvauuendused paigaldatakse koheselt peale operatsioonisüsteemi paigaldamist.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,7ccc01b7cf5262f8daf76a771f0fe70d,SYS.1.2.M2,SYS.1.2.M2 Windows serveri turvaline paigaldus,IT-juht,Käitamine,,SYS.1.2.M2.d,d,Pilvekontode vajaduse puudumisel kasutajate Microsofti pilvekontod blokeeritakse.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,7ccc01b7cf5262f8daf76a771f0fe70d,SYS.1.2.M2,SYS.1.2.M2 Windows serveri turvaline paigaldus,IT-juht,Käitamine,,SYS.1.2.M2.e,e,Enne käidukeskkonda lisamist on server tugevdatud süsteemispetsiifilisi turvaparameetrite seadistusmalle kasutades.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,34fe68f07ae7103ab6a7f7b6814a8e7f,SYS.1.2.M3,SYS.1.2.M3 Telemeetria- ja diagnostikaandmete levitamise piiramine,IT-juht,Käitamine,,SYS.1.2.M3.a,a,Microsoftile edastavate diagnostika- ja kasutusandmete piiramiseks on Windows Serveri telemeetria tase seadistatud valikväärtusele 0.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,34fe68f07ae7103ab6a7f7b6814a8e7f,SYS.1.2.M3,SYS.1.2.M3 Telemeetria- ja diagnostikaandmete levitamise piiramine,IT-juht,Käitamine,,SYS.1.2.M3.b,b,"Kui serveri telemeetriaseadistusi ei ole võimalik piirata, takistatakse andmete tootjale edastamist võrguliikluse piiramise kaudu.",IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,0e837e6fea1f89667dced202e2c59a7d,SYS.1.2.M5,SYS.1.2.M5 Turvaline õiguste haldus Windows serveris,IT-juht,Käitamine,,SYS.1.2.M5.a,a,Windows Serveri kõik kasutajakontod kuuluvad turvarühma Protected Users (PU).,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,0e837e6fea1f89667dced202e2c59a7d,SYS.1.2.M5,SYS.1.2.M5 Turvaline õiguste haldus Windows serveris,IT-juht,Käitamine,,SYS.1.2.M5.b,b,Kõik Windows Server teenusekontod kuuluvad hallatud teenusekontode rühma Managed Service Accounts (MSA) kuid mitte Protected Users rühma.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,0e837e6fea1f89667dced202e2c59a7d,SYS.1.2.M5,SYS.1.2.M5 Turvaline õiguste haldus Windows serveris,IT-juht,Käitamine,,SYS.1.2.M5.c,c,"Windows Serveril on lokaalse turvakeskuse LSA ( Local Security Authority , LSA) PPL-kaitse aktiveeritud.",IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,0e837e6fea1f89667dced202e2c59a7d,SYS.1.2.M5,SYS.1.2.M5 Turvaline õiguste haldus Windows serveris,IT-juht,Käitamine,,SYS.1.2.M5.d,d,"Ressursside pääsureeglite dünaamiliseks halduseks rakendatakse DAC ( Dynamic Access Control , DAC) piiranguid.",IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,1dbb5d15c437325eb18b12f7092eef20,SYS.1.2.M6,SYS.1.2.M6 Windows serveri turvaline kaugjuurdepääs,IT-juht,Käitamine,,SYS.1.2.M6.b,b,RDP (ingl Remote Desktop Protocol ) kasutajate rühma kuuluvad ainult volitatud kasutajate tunnused.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,1dbb5d15c437325eb18b12f7092eef20,SYS.1.2.M6,SYS.1.2.M6 Windows serveri turvaline kaugjuurdepääs,IT-juht,Käitamine,,SYS.1.2.M6.c,c,Kaugjuurdepääsu mandaatide (ingl Credential ) kaitseks ühenduse loomisel on kaalutud operatsioonisüsteemisiseste mehhanismide (nt ingl Remote Credential Guard või RestrictedAdmin ) kasutuselevõttu.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,1dbb5d15c437325eb18b12f7092eef20,SYS.1.2.M6,SYS.1.2.M6 Windows serveri turvaline kaugjuurdepääs,IT-juht,Käitamine,,SYS.1.2.M6.d,d,Kõrgendatud turvanõuetega võrgutaristus on RDP sihtsüsteem juurdepääsetav ainult RDP lüüsi (ingl RDP Gateway ) vahendusel.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,1dbb5d15c437325eb18b12f7092eef20,SYS.1.2.M6,SYS.1.2.M6 Windows serveri turvaline kaugjuurdepääs,IT-juht,Käitamine,,SYS.1.2.M6.e,e,"RDP kasutamisel järgitakse, et allpool loetletud mugavusfunktsioonid on kooskõlas sihtsüsteemi turvanõuetega:
lõikepuhvri (ingl Clipboard ) kasutamine;
irdandmekandjate ja võrguketaste kättesaadavaks tegemine;
sisemise failisalvestusruumi ja serveri muude ressursside (nt kiipkaardilugeja) kasutamine.",IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,1dbb5d15c437325eb18b12f7092eef20,SYS.1.2.M6,SYS.1.2.M6 Windows serveri turvaline kaugjuurdepääs,IT-juht,Käitamine,,SYS.1.2.M6.f,f,Kaugjuurdepääsu loomisel kasutatavad krüptoprotokollid ja -algoritmid on kooskõlas organisatsiooni krüptokontseptsiooniga.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,1dbb5d15c437325eb18b12f7092eef20,SYS.1.2.M6,SYS.1.2.M6 Windows serveri turvaline kaugjuurdepääs,IT-juht,Käitamine,,SYS.1.2.M6.g,g,"Kui kaugjuurdepääsu kasutamist pole plaanitud, on kaugjuurdepääsu võimalus täielikult välja lülitatud.",IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,574c8c448e223c9942d30f036c33445f,SYS.1.2.M9,SYS.1.2.M9 Windows serveri turvaline haldus,IT-juht,Käitamine,,SYS.1.2.M9.a,a,Lokaalse halduskonto parool on kordumatu ja turvaline.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,574c8c448e223c9942d30f036c33445f,SYS.1.2.M9,SYS.1.2.M9 Windows serveri turvaline haldus,IT-juht,Käitamine,,SYS.1.2.M9.b,b,Serverit ei kasutata tööjaamana.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,574c8c448e223c9942d30f036c33445f,SYS.1.2.M9,SYS.1.2.M9 Windows serveri turvaline haldus,IT-juht,Käitamine,,SYS.1.2.M9.c,c,"Serverisüsteemi haldurid omavad vähemalt järgmisi pädevusi:
ressurssidele juurdepääsu reguleerimine ja kontroll;
Active Directory Domain Service sertifikaaditeenuste haldus;
serveri protsesside ja soorituse analüüs ja haldus;
kasutajakontode haldus;
krüptograafiavahendite haldus;
failide üleviimine ja kustutus;
serveripoliitikate analüüs ja haldus;
süsteemide turvalisuse diagnostika, kavandamine ja tagamine.",IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,574c8c448e223c9942d30f036c33445f,SYS.1.2.M9,SYS.1.2.M9 Windows serveri turvaline haldus,IT-juht,Käitamine,,SYS.1.2.M9.d,d,Serveris olevaid veebisirvikuid ei kasutata Internetis surfimiseks.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,9bd536893204c97695864e4ababc950b,SYS.1.2.M10,SYS.1.2.M10 Kahjurvara tõrje Windows serveril,IT-juht,Käitamine,,SYS.1.2.M10.a,a,Kahjurvaratõrje rakendus on serverisse paigaldatud enne esimese võrguühenduse loomist.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,9bd536893204c97695864e4ababc950b,SYS.1.2.M10,SYS.1.2.M10 Kahjurvara tõrje Windows serveril,IT-juht,Käitamine,,SYS.1.2.M10.c,c,Serveri andmekandjaid skaneeritakse kahjurvara leidmiseks regulaarselt.,IT-juht,
19a9ef17ec1dbed8063fc65f9e37bf32,SYS.1.2,SYS.1.2: Microsoft Windows server,3.2,3.2 Põhimeetmed,9bd536893204c97695864e4ababc950b,SYS.1.2.M10,SYS.1.2.M10 Kahjurvara tõrje Windows serveril,IT-juht,Käitamine,,SYS.1.2.M10.d,d,Kahjurvara avastamisest teavitab kahjurvaratõrje rakendus määratud isikuid automaatselt.,IT-juht,
